"id","title","year","language","authors"
"uc1.b3160082","Bairestop","1975","spa","Kordon, Bernardo."
"txu.059173024389540","El hechicero : [novela] /","1961","spa","Bullrich, Silvina, 1915-"
"hvd.32044089935597","Vida nueva.","1917","spa","Piaggio de Tucker, Juana María."
"uva.x001232403","La sombra del convenio; novela.","1929","spa","Gálvez, Manuel, 1882-1962."
"uc1.b3631575","Francisco de Miranda, el precursor : pasión y muerte /","1982","spa","Vieyra, Adelia."
"txu.059173018139934","Excursión a los indios ranqueles /","1978","spa","Mansilla, Lucio Victorio, 1831-1913."
"txu.059173026719882","Al fin del mundo /","1988","spa","Fabbri, Rosa Angélica."
"uc1.b4492629","Historia del papión sagrado; novela.","1965","spa","Bullrich, Santiago, 1933-"
"txu.059173024509528","Luchas de sombras /","1914","spa","Barreda, Rafael."
"txu.059173001223898","Capraro, el emperador de Bariloche /","1992","spa","Centeno, Roy."
"txu.059173024553246","Judas pide una lágrima; novela.","1958","spa","Sala, Leo."
"txu.059173026565790","La calle del mundo /","1983","spa","Sánchez Sívori, Amalia."
"wu.89099378028","La tierra de los papagayos.","1927","spa","Cascella, Armando, 1900-"
"txu.059173027934086","El prestidigitador / Bonifacio Lastra.","1974","spa","Lastra, Bonifacio."
"txu.059173000967583","Rosa de lejos /","1993","spa","Alcántara, Celia."
"inu.30000056379666","El retrato amarillo /","1994","spa","Mujica Láinez, Manuel, 1910-"
"txu.059173026565789","Orejitas de repollo /","1977","spa","Sánchez Sívori, Amalia."
"txu.059173027913155","Bodas de cristal  /","1975","spa","Bullrich, Silvina, 1915-"
"wu.89107566101","Consultorio médico : se alquila : novela dramática en tiempo ridículo /","1982","spa","Gorbán, Luis."
"uc1.b3372117","Alberdi, el ciudadano de la soledad /","1952","spa","Rojas Paz, Pablo, 1896-"
"mdp.39015065603691","Rastrojo; novela.","1961","spa","Laplace de Lacau, Estela."
"uc1.b3702324","Fraile Muerto /","1988","spa","Casas, Juan Carlos."
"uc1.b3160077","Tinieblas","1975","spa","Castelnuovo, Elías."
"txu.059173028009720","La ráiz en la sangre /","1986","spa","Pelayo, Félix M."
"txu.059173026714186","Huesito van der /","1985","spa","Véron-Clement, Macry."
"uc1.32106016183193","La señora de los sueños /","2001","spa","Sefchovich, Sara"
"uc1.$b161267","Historia privada.","1972","spa","Bosco, María Angélica."
"pst.000018961997","Con la frente marchita /","1990","spa","Barnatán, Marcos Ricardo, 1946-"
"txu.059173023795272","Getsemaní.","1970","spa","Martelli, Juan Carlos."
"uc1.$b150134","Mala calle de brujos; novela.","1954","spa","Ramos, Juan Bautista."
"txu.059173023798780","Días ajenos; novela.","1962","spa","Amenta, Edgardo."
"txu.059173023997980","La vida inverosímil,","1929","spa","Ugarte, Manuel, 1878-1951."
"uiug.30112097627092","La novela del mar /","1966","spa","Beascoechea, Mariano F."
"txu.059173028000908","Buscando a Madonna /","1987","spa","Medina, Enrique, 1937-"
"txu.059173001600835","Agua de nadie /","1995","spa","Pagano, Mabel."
"uc1.b000991417","En la sangre /","1887","spa","Cambacérès, Eugenio, 1843-1890."
"uc1.$b150135","Un hombre y su destino. [Novela]","1953","spa","Ramos Mejía, María Elena"
"txu.059173001923890","Tierra incognita /","1994","spa","Colombres, Adolfo."
