"id","title","year","language","authors"
"mdp.39015062904852","El secreto de la felicidad, novela.","1933","spa","Blanco-Fombona, Rufino, 1874-1944."
"txu.059173023795240","El vargueño","1932","spa","Martínez, Luisa, fl. 1926-1943."
"txu.059173024508434","Espejismo de la selva : novela /","1947","spa","Berti, José, b. 1891."
"uc1.$b626760","De la rotunda a la calle larga /","1974","spa","Ibarra, Vicente,"
"uc1.b2798562","Viaje al amancer.","1962","spa","Picón-Salas, Mariano, 1901-1965."
"txu.059173023791680","Anastasia : novela /","1955","spa","Giménez, Lina."
"uc1.$b165516","Guataro (novela venezolana)","1955","spa","Larralde, Trina, 1909-1937."
"txu.059173023999352","Rastro en el alba; novela.","1953","spa","Tínoco, Manuel Vicente."
"uc1.b3601625","Oficio de difuntos /","1976","spa","Uslar Pietri, Arturo, 1906-2001."
"hvd.32044048085138","La parroquia : novela /","1906","spa","Sola, Juan d'."
"txu.059173024248854","Confidencias de Psiquis /","1973","spa","Díaz Rodríguez, Manuel, 1871-1927."
"txu.059173023953985","El caso 205 [i.e. doscientos cinco; novela]","1961","spa","Sarmiento, Juvenal."
"txu.059173024585242","Gallito de Bronce; novela.","1929","spa","Ramírez, José."
"wu.89108687948","Aquella mujer llamada Shedy.","1962","spa","Rondón, Frank."
"txu.059173024194733","La Otra Banda : novela-reportaje /","1979","spa","Páez Avila, Juan."
"txu.059173023776992","La contienda /","1961","spa","Blanco, Mireya."
"nc01.ark:/13960/t4bp19t17","Una noche en Ferrara : o, La penitente de los teatinos : novela original /","1875","spa","Blanco, Eduardo, d. 1912."
"nc01.ark:/13960/t9x07bc5s","Escombros! Novela original (Bosquejo de la época de Andueza Palacio)","1892","spa","Arévalo González, Rafael, 1866-1935."
"uc1.$b775632","Los rebeldes, novela","1964","spa","Yanes, F. J. (Francisco Javier), 1940-"
"txu.059173024517730","Allá en Caracas /","1948","spa","Vallenilla Lanz, Laureano, 1912-"
"uc1.b3601607","La galera de Tiberio (crónica del canal de Panamá)","1938","spa","Núñez, Enrique Bernardo, 1895-1964."
"txu.059173024395418","El rancho 114 [i.e. ciento catorce. Novela]","1962","spa","Mancera Galletti, Angel."
"uiug.30112058515617","A orillas del sueño, novela.","1959","spa","Fabbiani Ruiz, José, 1911-"
"mdp.39015021816247","La visita en el tiempo /","1990","spa","Uslar Pietri, Arturo, 1906-2001."
"uiug.30112075405461","En este país!-- : novela venezolana /","1916","spa","Urbaneja Achelpohl, Luis Manuel, 1873-1937."
"txu.059173024196207","La fiesta del embajador.","1972","spa","Rodríguez, Argenis."
"txu.059173026536565","Los caballos de fuego /","1990","spa","Santa, Eduardo, 1927-"
"txu.059173024249110","La casa flotante : novela /","1972","spa","Pineda, Rafael, 1926-"
"txu.059173024557145","La casa de los Abila.","1946","spa","Pocaterra, José Rafael, 1890-1955."
"mdp.39015005075182","Idolos rotos (novela).","1919","spa","Díaz Rodríguez, Manuel, 1871-1927."
"txu.059173023793084","Camioneros : novela /","1968","spa","Ibarra, Vicente."
"nc01.ark:/13960/t92823m73","Jacobilla : novela de costumbres exóticas /","1910","spa","Tosta García, Francisco, 1852-1921."
"txu.059173024242723","Nochebuena negra /","1972","spa","Sojo, Juan Pablo, 1907-1948."
"wu.89107145625","Un crimen misterioso  /","2007","spa","López de Arámburu, Lina."
"uc1.$b496721","Las huellas crecen así : novela /","1972","spa","Rivas, Vladimiro, 1935-"
"uc1.$b718312","Vida provinciana; memorias de un muchacho,","1924","spa","Febres Cordero, Tulio, 1860-1938."
"txu.059173023792547","Hossein : novela histórica /","1955","spa","Guzmán Arias, Inés."
"txu.059173023953282","Zorrotigre : el dictador que más trabajó para el diablo /","1949","spa","Ramos, Julio César."
